ds,category,units,revenue,store_id,product_type
2023-07-04 18:44:21.880189,Graphic,27,67500,PK-01,Apparel
2023-07-04 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2023-07-04 18:44:21.880189,Sports,27,67500,PK-01,Apparel
2023-07-05 18:44:21.880189,Casual,39,97500,PK-01,Apparel
2023-07-05 18:44:21.880189,Formal,24,60000,PK-01,Apparel
2023-07-05 18:44:21.880189,Graphic,31,77500,PK-01,Apparel
2023-07-05 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2023-07-05 18:44:21.880189,Sports,29,72500,PK-01,Apparel
2023-07-06 18:44:21.880189,Casual,46,115000,PK-01,Apparel
2023-07-06 18:44:21.880189,Formal,24,60000,PK-01,Apparel
2023-07-06 18:44:21.880189,Graphic,29,72500,PK-01,Apparel
2023-07-06 18:44:21.880189,Streetwear,24,60000,PK-01,Apparel
2023-07-06 18:44:21.880189,Sports,30,75000,PK-01,Apparel
2023-07-07 18:44:21.880189,Casual,56,140000,PK-01,Apparel
2023-07-07 18:44:21.880189,Formal,29,72500,PK-01,Apparel
2023-07-07 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2023-07-07 18:44:21.880189,Streetwear,30,75000,PK-01,Apparel
2023-07-07 18:44:21.880189,Sports,40,100000,PK-01,Apparel
2023-07-08 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2023-07-08 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2023-07-08 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2023-07-08 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2023-07-08 18:44:21.880189,Sports,37,92500,PK-01,Apparel
2023-07-09 18:44:21.880189,Casual,69,172500,PK-01,Apparel
2023-07-09 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2023-07-09 18:44:21.880189,Graphic,37,92500,PK-01,Apparel
2023-07-09 18:44:21.880189,Streetwear,39,97500,PK-01,Apparel
2023-07-09 18:44:21.880189,Sports,41,102500,PK-01,Apparel
2023-07-10 18:44:21.880189,Casual,38,95000,PK-01,Apparel
2023-07-10 18:44:21.880189,Formal,26,65000,PK-01,Apparel
2023-07-10 18:44:21.880189,Graphic,23,57500,PK-01,Apparel
2023-07-10 18:44:21.880189,Streetwear,22,55000,PK-01,Apparel
2023-07-10 18:44:21.880189,Sports,29,72500,PK-01,Apparel
2023-07-11 18:44:21.880189,Casual,49,122500,PK-01,Apparel
2023-07-11 18:44:21.880189,Formal,28,70000,PK-01,Apparel
2023-07-11 18:44:21.880189,Graphic,27,67500,PK-01,Apparel
2023-07-11 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2023-07-11 18:44:21.880189,Sports,24,60000,PK-01,Apparel
2023-07-12 18:44:21.880189,Casual,43,107500,PK-01,Apparel
2023-07-12 18:44:21.880189,Formal,29,72500,PK-01,Apparel
2023-07-12 18:44:21.880189,Graphic,24,60000,PK-01,Apparel
2023-07-12 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2023-07-12 18:44:21.880189,Sports,22,55000,PK-01,Apparel
2023-07-13 18:44:21.880189,Casual,45,112500,PK-01,Apparel
2023-07-13 18:44:21.880189,Formal,29,72500,PK-01,Apparel
2023-07-13 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2023-07-13 18:44:21.880189,Streetwear,24,60000,PK-01,Apparel
2023-07-13 18:44:21.880189,Sports,26,65000,PK-01,Apparel
2023-07-14 18:44:21.880189,Casual,56,140000,PK-01,Apparel
2023-07-14 18:44:21.880189,Formal,28,70000,PK-01,Apparel
2023-07-14 18:44:21.880189,Graphic,28,70000,PK-01,Apparel
2023-07-14 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2023-07-14 18:44:21.880189,Sports,38,95000,PK-01,Apparel
2023-07-15 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2023-07-15 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2023-07-15 18:44:21.880189,Graphic,41,102500,PK-01,Apparel
2023-07-15 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2023-07-15 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2023-07-16 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2023-07-16 18:44:21.880189,Formal,37,92500,PK-01,Apparel
2023-07-16 18:44:21.880189,Graphic,38,95000,PK-01,Apparel
2023-07-16 18:44:21.880189,Streetwear,34,85000,PK-01,Apparel
2023-07-16 18:44:21.880189,Sports,38,95000,PK-01,Apparel
2023-07-17 18:44:21.880189,Casual,51,127500,PK-01,Apparel
2023-07-17 18:44:21.880189,Formal,27,67500,PK-01,Apparel
2023-07-17 18:44:21.880189,Graphic,24,60000,PK-01,Apparel
2023-07-17 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2023-07-17 18:44:21.880189,Sports,26,65000,PK-01,Apparel
2023-07-18 18:44:21.880189,Casual,52,130000,PK-01,Apparel
2023-07-18 18:44:21.880189,Formal,27,67500,PK-01,Apparel
2023-07-18 18:44:21.880189,Graphic,30,75000,PK-01,Apparel
2023-07-18 18:44:21.880189,Streetwear,27,67500,PK-01,Apparel
2023-07-18 18:44:21.880189,Sports,23,57500,PK-01,Apparel
2023-07-19 18:44:21.880189,Casual,46,115000,PK-01,Apparel
2023-07-19 18:44:21.880189,Formal,27,67500,PK-01,Apparel
2023-07-19 18:44:21.880189,Graphic,25,62500,PK-01,Apparel
2023-07-19 18:44:21.880189,Streetwear,21,52500,PK-01,Apparel
2023-07-19 18:44:21.880189,Sports,29,72500,PK-01,Apparel
2023-07-20 18:44:21.880189,Casual,53,132500,PK-01,Apparel
2023-07-20 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2023-07-20 18:44:21.880189,Graphic,28,70000,PK-01,Apparel
2023-07-20 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2023-07-20 18:44:21.880189,Sports,27,67500,PK-01,Apparel
2023-07-21 18:44:21.880189,Casual,67,167500,PK-01,Apparel
2023-07-21 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2023-07-21 18:44:21.880189,Graphic,39,97500,PK-01,Apparel
2023-07-21 18:44:21.880189,Streetwear,34,85000,PK-01,Apparel
2023-07-21 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2023-07-22 18:44:21.880189,Casual,53,132500,PK-01,Apparel
2023-07-22 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2023-07-22 18:44:21.880189,Graphic,41,102500,PK-01,Apparel
2023-07-22 18:44:21.880189,Streetwear,34,85000,PK-01,Apparel
2023-07-22 18:44:21.880189,Sports,29,72500,PK-01,Apparel
2023-07-23 18:44:21.880189,Casual,49,122500,PK-01,Apparel
2023-07-23 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2023-07-23 18:44:21.880189,Graphic,30,75000,PK-01,Apparel
2023-07-23 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2023-07-23 18:44:21.880189,Sports,41,102500,PK-01,Apparel
2023-07-24 18:44:21.880189,Casual,44,110000,PK-01,Apparel
2023-07-24 18:44:21.880189,Formal,28,70000,PK-01,Apparel
2023-07-24 18:44:21.880189,Graphic,21,52500,PK-01,Apparel
2023-07-24 18:44:21.880189,Streetwear,30,75000,PK-01,Apparel
2023-07-24 18:44:21.880189,Sports,24,60000,PK-01,Apparel
2023-07-25 18:44:21.880189,Casual,52,130000,PK-01,Apparel
2023-07-25 18:44:21.880189,Formal,23,57500,PK-01,Apparel
2023-07-25 18:44:21.880189,Graphic,30,75000,PK-01,Apparel
2023-07-25 18:44:21.880189,Streetwear,29,72500,PK-01,Apparel
2023-07-25 18:44:21.880189,Sports,29,72500,PK-01,Apparel
2023-07-26 18:44:21.880189,Casual,42,105000,PK-01,Apparel
2023-07-26 18:44:21.880189,Formal,24,60000,PK-01,Apparel
2023-07-26 18:44:21.880189,Graphic,27,67500,PK-01,Apparel
2023-07-26 18:44:21.880189,Streetwear,23,57500,PK-01,Apparel
2023-07-26 18:44:21.880189,Sports,30,75000,PK-01,Apparel
2023-07-27 18:44:21.880189,Casual,46,115000,PK-01,Apparel
2023-07-27 18:44:21.880189,Formal,28,70000,PK-01,Apparel
2023-07-27 18:44:21.880189,Graphic,30,75000,PK-01,Apparel
2023-07-27 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2023-07-27 18:44:21.880189,Sports,29,72500,PK-01,Apparel
2023-07-28 18:44:21.880189,Casual,54,135000,PK-01,Apparel
2023-07-28 18:44:21.880189,Formal,37,92500,PK-01,Apparel
2023-07-28 18:44:21.880189,Graphic,31,77500,PK-01,Apparel
2023-07-28 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2023-07-28 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2023-07-29 18:44:21.880189,Casual,59,147500,PK-01,Apparel
2023-07-29 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2023-07-29 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2023-07-29 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2023-07-29 18:44:21.880189,Sports,30,75000,PK-01,Apparel
2023-07-30 18:44:21.880189,Casual,47,117500,PK-01,Apparel
2023-07-30 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2023-07-30 18:44:21.880189,Graphic,36,90000,PK-01,Apparel
2023-07-30 18:44:21.880189,Streetwear,36,90000,PK-01,Apparel
2023-07-30 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2023-07-31 18:44:21.880189,Casual,50,125000,PK-01,Apparel
2023-07-31 18:44:21.880189,Formal,22,55000,PK-01,Apparel
2023-07-31 18:44:21.880189,Graphic,23,57500,PK-01,Apparel
2023-07-31 18:44:21.880189,Streetwear,24,60000,PK-01,Apparel
2023-07-31 18:44:21.880189,Sports,32,80000,PK-01,Apparel
2023-08-01 18:44:21.880189,Casual,41,102500,PK-01,Apparel
2023-08-01 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2023-08-01 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2023-08-01 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2023-08-01 18:44:21.880189,Sports,31,77500,PK-01,Apparel
2023-08-02 18:44:21.880189,Casual,48,120000,PK-01,Apparel
2023-08-02 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2023-08-02 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2023-08-02 18:44:21.880189,Streetwear,29,72500,PK-01,Apparel
2023-08-02 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2023-08-03 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2023-08-03 18:44:21.880189,Formal,28,70000,PK-01,Apparel
2023-08-03 18:44:21.880189,Graphic,27,67500,PK-01,Apparel
2023-08-03 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2023-08-03 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2023-08-04 18:44:21.880189,Casual,63,157500,PK-01,Apparel
2023-08-04 18:44:21.880189,Formal,45,112500,PK-01,Apparel
2023-08-04 18:44:21.880189,Graphic,39,97500,PK-01,Apparel
2023-08-04 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2023-08-04 18:44:21.880189,Sports,45,112500,PK-01,Apparel
2023-08-05 18:44:21.880189,Casual,63,157500,PK-01,Apparel
2023-08-05 18:44:21.880189,Formal,42,105000,PK-01,Apparel
2023-08-05 18:44:21.880189,Graphic,36,90000,PK-01,Apparel
2023-08-05 18:44:21.880189,Streetwear,37,92500,PK-01,Apparel
2023-08-05 18:44:21.880189,Sports,40,100000,PK-01,Apparel
2023-08-06 18:44:21.880189,Casual,60,150000,PK-01,Apparel
2023-08-06 18:44:21.880189,Formal,42,105000,PK-01,Apparel
2023-08-06 18:44:21.880189,Graphic,40,100000,PK-01,Apparel
2023-08-06 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2023-08-06 18:44:21.880189,Sports,37,92500,PK-01,Apparel
2023-08-07 18:44:21.880189,Casual,54,135000,PK-01,Apparel
2023-08-07 18:44:21.880189,Formal,27,67500,PK-01,Apparel
2023-08-07 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2023-08-07 18:44:21.880189,Streetwear,27,67500,PK-01,Apparel
2023-08-07 18:44:21.880189,Sports,24,60000,PK-01,Apparel
2023-08-08 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2023-08-08 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2023-08-08 18:44:21.880189,Graphic,25,62500,PK-01,Apparel
2023-08-08 18:44:21.880189,Streetwear,29,72500,PK-01,Apparel
2023-08-08 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2023-08-09 18:44:21.880189,Casual,59,147500,PK-01,Apparel
2023-08-09 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2023-08-09 18:44:21.880189,Graphic,24,60000,PK-01,Apparel
2023-08-09 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2023-08-09 18:44:21.880189,Sports,28,70000,PK-01,Apparel
2023-08-10 18:44:21.880189,Casual,46,115000,PK-01,Apparel
2023-08-10 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2023-08-10 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2023-08-10 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2023-08-10 18:44:21.880189,Sports,28,70000,PK-01,Apparel
2023-08-11 18:44:21.880189,Casual,71,177500,PK-01,Apparel
2023-08-11 18:44:21.880189,Formal,39,97500,PK-01,Apparel
2023-08-11 18:44:21.880189,Graphic,36,90000,PK-01,Apparel
2023-08-11 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2023-08-11 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2023-08-12 18:44:21.880189,Casual,65,162500,PK-01,Apparel
2023-08-12 18:44:21.880189,Formal,46,115000,PK-01,Apparel
2023-08-12 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2023-08-12 18:44:21.880189,Streetwear,41,102500,PK-01,Apparel
2023-08-12 18:44:21.880189,Sports,41,102500,PK-01,Apparel
2023-08-13 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2023-08-13 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2023-08-13 18:44:21.880189,Graphic,39,97500,PK-01,Apparel
2023-08-13 18:44:21.880189,Streetwear,37,92500,PK-01,Apparel
2023-08-13 18:44:21.880189,Sports,46,115000,PK-01,Apparel
2023-08-14 18:44:21.880189,Casual,44,110000,PK-01,Apparel
2023-08-14 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2023-08-14 18:44:21.880189,Graphic,28,70000,PK-01,Apparel
2023-08-14 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2023-08-14 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2023-08-15 18:44:21.880189,Casual,56,140000,PK-01,Apparel
2023-08-15 18:44:21.880189,Formal,29,72500,PK-01,Apparel
2023-08-15 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2023-08-15 18:44:21.880189,Streetwear,29,72500,PK-01,Apparel
2023-08-15 18:44:21.880189,Sports,24,60000,PK-01,Apparel
2023-08-16 18:44:21.880189,Casual,50,125000,PK-01,Apparel
2023-08-16 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2023-08-16 18:44:21.880189,Graphic,29,72500,PK-01,Apparel
2023-08-16 18:44:21.880189,Streetwear,27,67500,PK-01,Apparel
2023-08-16 18:44:21.880189,Sports,29,72500,PK-01,Apparel
2023-08-17 18:44:21.880189,Casual,43,107500,PK-01,Apparel
2023-08-17 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2023-08-17 18:44:21.880189,Graphic,29,72500,PK-01,Apparel
2023-08-17 18:44:21.880189,Streetwear,30,75000,PK-01,Apparel
2023-08-17 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2023-08-18 18:44:21.880189,Casual,71,177500,PK-01,Apparel
2023-08-18 18:44:21.880189,Formal,39,97500,PK-01,Apparel
2023-08-18 18:44:21.880189,Graphic,46,115000,PK-01,Apparel
2023-08-18 18:44:21.880189,Streetwear,39,97500,PK-01,Apparel
2023-08-18 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2023-08-19 18:44:21.880189,Casual,71,177500,PK-01,Apparel
2023-08-19 18:44:21.880189,Formal,39,97500,PK-01,Apparel
2023-08-19 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2023-08-19 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2023-08-19 18:44:21.880189,Sports,40,100000,PK-01,Apparel
2023-08-20 18:44:21.880189,Casual,72,180000,PK-01,Apparel
2023-08-20 18:44:21.880189,Formal,36,90000,PK-01,Apparel
2023-08-20 18:44:21.880189,Graphic,40,100000,PK-01,Apparel
2023-08-20 18:44:21.880189,Streetwear,43,107500,PK-01,Apparel
2023-08-20 18:44:21.880189,Sports,37,92500,PK-01,Apparel
2023-08-21 18:44:21.880189,Casual,52,130000,PK-01,Apparel
2023-08-21 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2023-08-21 18:44:21.880189,Graphic,29,72500,PK-01,Apparel
2023-08-21 18:44:21.880189,Streetwear,24,60000,PK-01,Apparel
2023-08-21 18:44:21.880189,Sports,28,70000,PK-01,Apparel
2023-08-22 18:44:21.880189,Casual,49,122500,PK-01,Apparel
2023-08-22 18:44:21.880189,Formal,34,85000,PK-01,Apparel
2023-08-22 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2023-08-22 18:44:21.880189,Streetwear,25,62500,PK-01,Apparel
2023-08-22 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2023-08-23 18:44:21.880189,Casual,42,105000,PK-01,Apparel
2023-08-23 18:44:21.880189,Formal,27,67500,PK-01,Apparel
2023-08-23 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2023-08-23 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2023-08-23 18:44:21.880189,Sports,31,77500,PK-01,Apparel
2023-08-24 18:44:21.880189,Casual,45,112500,PK-01,Apparel
2023-08-24 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2023-08-24 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2023-08-24 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2023-08-24 18:44:21.880189,Sports,30,75000,PK-01,Apparel
2023-08-25 18:44:21.880189,Casual,63,157500,PK-01,Apparel
2023-08-25 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2023-08-25 18:44:21.880189,Graphic,44,110000,PK-01,Apparel
2023-08-25 18:44:21.880189,Streetwear,45,112500,PK-01,Apparel
2023-08-25 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2023-08-26 18:44:21.880189,Casual,54,135000,PK-01,Apparel
2023-08-26 18:44:21.880189,Formal,42,105000,PK-01,Apparel
2023-08-26 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2023-08-26 18:44:21.880189,Streetwear,34,85000,PK-01,Apparel
2023-08-26 18:44:21.880189,Sports,43,107500,PK-01,Apparel
2023-08-27 18:44:21.880189,Casual,66,165000,PK-01,Apparel
2023-08-27 18:44:21.880189,Formal,41,102500,PK-01,Apparel
2023-08-27 18:44:21.880189,Graphic,43,107500,PK-01,Apparel
2023-08-27 18:44:21.880189,Streetwear,43,107500,PK-01,Apparel
2023-08-27 18:44:21.880189,Sports,41,102500,PK-01,Apparel
2023-08-28 18:44:21.880189,Casual,43,107500,PK-01,Apparel
2023-08-28 18:44:21.880189,Formal,24,60000,PK-01,Apparel
2023-08-28 18:44:21.880189,Graphic,27,67500,PK-01,Apparel
2023-08-28 18:44:21.880189,Streetwear,29,72500,PK-01,Apparel
2023-08-28 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2023-08-29 18:44:21.880189,Casual,52,130000,PK-01,Apparel
2023-08-29 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2023-08-29 18:44:21.880189,Graphic,29,72500,PK-01,Apparel
2023-08-29 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2023-08-29 18:44:21.880189,Sports,30,75000,PK-01,Apparel
2023-08-30 18:44:21.880189,Casual,56,140000,PK-01,Apparel
2023-08-30 18:44:21.880189,Formal,27,67500,PK-01,Apparel
2023-08-30 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2023-08-30 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2023-08-30 18:44:21.880189,Sports,31,77500,PK-01,Apparel
2023-08-31 18:44:21.880189,Casual,55,137500,PK-01,Apparel
2023-08-31 18:44:21.880189,Formal,28,70000,PK-01,Apparel
2023-08-31 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2023-08-31 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2023-08-31 18:44:21.880189,Sports,26,65000,PK-01,Apparel
2023-09-01 18:44:21.880189,Casual,70,175000,PK-01,Apparel
2023-09-01 18:44:21.880189,Formal,39,97500,PK-01,Apparel
2023-09-01 18:44:21.880189,Graphic,31,77500,PK-01,Apparel
2023-09-01 18:44:21.880189,Streetwear,42,105000,PK-01,Apparel
2023-09-01 18:44:21.880189,Sports,38,95000,PK-01,Apparel
2023-09-02 18:44:21.880189,Casual,74,185000,PK-01,Apparel
2023-09-02 18:44:21.880189,Formal,38,95000,PK-01,Apparel
2023-09-02 18:44:21.880189,Graphic,37,92500,PK-01,Apparel
2023-09-02 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2023-09-02 18:44:21.880189,Sports,36,90000,PK-01,Apparel
2023-09-03 18:44:21.880189,Casual,68,170000,PK-01,Apparel
2023-09-03 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2023-09-03 18:44:21.880189,Graphic,42,105000,PK-01,Apparel
2023-09-03 18:44:21.880189,Streetwear,36,90000,PK-01,Apparel
2023-09-03 18:44:21.880189,Sports,37,92500,PK-01,Apparel
2023-09-04 18:44:21.880189,Casual,45,112500,PK-01,Apparel
2023-09-04 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2023-09-04 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2023-09-04 18:44:21.880189,Streetwear,29,72500,PK-01,Apparel
2023-09-04 18:44:21.880189,Sports,31,77500,PK-01,Apparel
2023-09-05 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2023-09-05 18:44:21.880189,Formal,25,62500,PK-01,Apparel
2023-09-05 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2023-09-05 18:44:21.880189,Streetwear,24,60000,PK-01,Apparel
2023-09-05 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2023-09-06 18:44:21.880189,Casual,55,137500,PK-01,Apparel
2023-09-06 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2023-09-06 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2023-09-06 18:44:21.880189,Streetwear,24,60000,PK-01,Apparel
2023-09-06 18:44:21.880189,Sports,28,70000,PK-01,Apparel
2023-09-07 18:44:21.880189,Casual,40,100000,PK-01,Apparel
2023-09-07 18:44:21.880189,Formal,27,67500,PK-01,Apparel
2023-09-07 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2023-09-07 18:44:21.880189,Streetwear,30,75000,PK-01,Apparel
2023-09-07 18:44:21.880189,Sports,31,77500,PK-01,Apparel
2023-09-08 18:44:21.880189,Casual,77,192500,PK-01,Apparel
2023-09-08 18:44:21.880189,Formal,44,110000,PK-01,Apparel
2023-09-08 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2023-09-08 18:44:21.880189,Streetwear,36,90000,PK-01,Apparel
2023-09-08 18:44:21.880189,Sports,39,97500,PK-01,Apparel
2023-09-09 18:44:21.880189,Casual,75,187500,PK-01,Apparel
2023-09-09 18:44:21.880189,Formal,44,110000,PK-01,Apparel
2023-09-09 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2023-09-09 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2023-09-09 18:44:21.880189,Sports,37,92500,PK-01,Apparel
2023-09-10 18:44:21.880189,Casual,67,167500,PK-01,Apparel
2023-09-10 18:44:21.880189,Formal,41,102500,PK-01,Apparel
2023-09-10 18:44:21.880189,Graphic,46,115000,PK-01,Apparel
2023-09-10 18:44:21.880189,Streetwear,43,107500,PK-01,Apparel
2023-09-10 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2023-09-11 18:44:21.880189,Casual,52,130000,PK-01,Apparel
2023-09-11 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2023-09-11 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2023-09-11 18:44:21.880189,Streetwear,34,85000,PK-01,Apparel
2023-09-11 18:44:21.880189,Sports,26,65000,PK-01,Apparel
2023-09-12 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2023-09-12 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2023-09-12 18:44:21.880189,Graphic,27,67500,PK-01,Apparel
2023-09-12 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2023-09-12 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2023-09-13 18:44:21.880189,Casual,58,145000,PK-01,Apparel
2023-09-13 18:44:21.880189,Formal,26,65000,PK-01,Apparel
2023-09-13 18:44:21.880189,Graphic,28,70000,PK-01,Apparel
2023-09-13 18:44:21.880189,Streetwear,27,67500,PK-01,Apparel
2023-09-13 18:44:21.880189,Sports,32,80000,PK-01,Apparel
2023-09-14 18:44:21.880189,Casual,47,117500,PK-01,Apparel
2023-09-14 18:44:21.880189,Formal,25,62500,PK-01,Apparel
2023-09-14 18:44:21.880189,Graphic,27,67500,PK-01,Apparel
2023-09-14 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2023-09-14 18:44:21.880189,Sports,28,70000,PK-01,Apparel
2023-09-15 18:44:21.880189,Casual,69,172500,PK-01,Apparel
2023-09-15 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2023-09-15 18:44:21.880189,Graphic,44,110000,PK-01,Apparel
2023-09-15 18:44:21.880189,Streetwear,34,85000,PK-01,Apparel
2023-09-15 18:44:21.880189,Sports,45,112500,PK-01,Apparel
2023-09-16 18:44:21.880189,Casual,67,167500,PK-01,Apparel
2023-09-16 18:44:21.880189,Formal,40,100000,PK-01,Apparel
2023-09-16 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2023-09-16 18:44:21.880189,Streetwear,42,105000,PK-01,Apparel
2023-09-16 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2023-09-17 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2023-09-17 18:44:21.880189,Formal,40,100000,PK-01,Apparel
2023-09-17 18:44:21.880189,Graphic,36,90000,PK-01,Apparel
2023-09-17 18:44:21.880189,Streetwear,45,112500,PK-01,Apparel
2023-09-17 18:44:21.880189,Sports,40,100000,PK-01,Apparel
